gene,mutated_p_updown
evm.TU.chromosome_14.5651,1.533539785
evm.TU.chromosome_2.661,-1.533624074
evm.TU.chromosome_8.133,1.533623846
evm.TU.chromosome_8.1412,-1.533178779
evm.TU.chromosome_3.1128,1.533012786
evm.TU.chromosome_10.1627,-1.532764581
evm.TU.chromosome_8.509,1.532619567
evm.TU.chromosome_14.2310,1.532052064
evm.TU.chromosome_13.2228,-1.53188176
evm.TU.chromosome_13.1789,-1.531480113
evm.TU.chromosome_10.2349,-1.531354368
evm.TU.chromosome_11.1055,-1.53044246
evm.TU.chromosome_11.2861,-1.530411748
evm.TU.chromosome_14.1788,1.530558625
evm.TU.chromosome_4.1502,1.53036641
evm.TU.chromosome_6.1408,1.530469858
evm.TU.chromosome_7.2550,-1.529805453
evm.TU.chromosome_8.2695,-1.529475319
evm.TU.chromosome_14.7167,-1.529352935
evm.TU.chromosome_8.804,-1.529302659
evm.TU.chromosome_13.3976_evm.TU.chromosome_13.3979,-1.529131451
evm.TU.chromosome_5.1270,-1.528737663
evm.TU.chromosome_6.2198,-1.528764776
evm.TU.chromosome_13.56,1.528649322
evm.TU.chromosome_4.669,-1.528488029
evm.TU.chromosome_12.2948,1.527589466
evm.TU.chromosome_2.46,-1.527377431
evm.TU.chromosome_5.2168,-1.527377981
evm.TU.chromosome_4.1383,-1.527259269
evm.TU.chromosome_6.798,-1.526531881
evm.TU.chromosome_4.2206,-1.526050211
evm.TU.chromosome_8.2168,1.525860215
evm.TU.chromosome_7.604,1.524749511
evm.TU.chromosome_10.2192_evm.TU.chromosome_10.2188,1.524316139
evm.TU.chromosome_7.160,-1.523918944
evm.TU.chromosome_11.2674,-1.523593208
evm.TU.chromosome_14.6967,-1.52246184
evm.TU.chromosome_7.2391,1.522456248
evm.TU.chromosome_6.1234,-1.522240826
evm.TU.chromosome_14.6872,1.521816071
evm.TU.chromosome_12.1809,-1.521714349
evm.TU.chromosome_13.3386,-1.521022929
evm.TU.chromosome_14.4733,-1.521032258
evm.TU.chromosome_9.327,-1.520562775
evm.TU.chromosome_9.1194,-1.520472865
evm.TU.chromosome_13.728,-1.52012636
evm.TU.chromosome_8.1228,1.520142925
evm.TU.chromosome_3.1980,-1.519607907
evm.TU.chromosome_6.341,-1.519514148
evm.TU.chromosome_4.1037,-1.519141523
evm.TU.chromosome_9.2472,-1.519070181
evm.TU.chromosome_1.1514,-1.51894902
evm.TU.chromosome_11.412,-1.518854783
evm.TU.chromosome_9.1084,-1.518780019
evm.TU.chromosome_3.415,1.518552249
evm.TU.chromosome_4.294,1.518275611
evm.TU.chromosome_13.764,-1.518029255
evm.TU.chromosome_7.1310,-1.518013635
evm.TU.chromosome_9.78,-1.518137685
evm.TU.chromosome_14.5698,1.51774501
evm.TU.chromosome_4.2357,1.517816298
evm.TU.chromosome_4.710,1.517775335
evm.TU.chromosome_14.1715,1.517649386
evm.TU.chromosome_5.130,-1.517411513
evm.TU.chromosome_12.2670,1.516858985
evm.TU.chromosome_2.469,-1.516518375
evm.TU.chromosome_11.2056,1.516137496
evm.TU.chromosome_14.1713,-1.516169863
evm.TU.chromosome_5.197,-1.5160693
evm.TU.chromosome_11.1456,1.5158655
evm.TU.chromosome_10.1161,-1.514796829
evm.TU.chromosome_10.2389,-1.514845507
evm.TU.chromosome_14.7141,1.514916791
evm.TU.chromosome_14.6408,-1.513969962
evm.TU.chromosome_2.1124,-1.51399222
evm.TU.chromosome_2.380,-1.513945028
evm.TU.chromosome_5.529,1.513540281
evm.TU.chromosome_10.802,1.513099055
evm.TU.chromosome_4.668,-1.512782881
evm.TU.chromosome_8.55,-1.512795473
evm.TU.chromosome_8.103,-1.512409919
evm.TU.chromosome_11.1699,-1.512187366
evm.TU.chromosome_14.784,-1.511915234
evm.TU.chromosome_3.577,-1.51165968
evm.TU.chromosome_13.2754,1.509719267
evm.TU.chromosome_7.427,-1.508897243
evm.TU.chromosome_7.509,-1.508156398
evm.TU.chromosome_12.933,-1.507689778
evm.TU.chromosome_12.1997,-1.507279881
evm.TU.chromosome_14.4861,1.507004532
evm.TU.chromosome_13.3679,-1.506212169
evm.TU.chromosome_3.1495,-1.505617121
evm.TU.chromosome_11.402,1.505076192
evm.TU.chromosome_5.2763,1.504519024
evm.TU.chromosome_6.1192,1.504583675
evm.TU.chromosome_5.2556,1.504252404
evm.TU.chromosome_3.1159,-1.504101042
evm.TU.chromosome_9.2799,-1.503815051
evm.TU.chromosome_1.1047,-1.503386438
evm.TU.chromosome_13.3256,-1.503325347
evm.TU.chromosome_8.905,-1.503469138
evm.TU.chromosome_10.341,-1.503076867
evm.TU.chromosome_13.2832,-1.502921489
evm.TU.chromosome_8.981_evm.TU.chromosome_8.982,-1.502830973
evm.TU.chromosome_5.2398,-1.502296045
evm.TU.chromosome_6.2380,1.502017829
evm.TU.chromosome_8.756,-1.501402447
evm.TU.chromosome_14.4106,-1.501142775
evm.TU.chromosome_5.824,-1.500727715
evm.TU.chromosome_4.821,-1.5005363
evm.TU.chromosome_5.1501,-1.500597565
evm.TU.chromosome_14.7001,-1.50021286
evm.TU.chromosome_9.2761,1.49974028
evm.TU.chromosome_10.803,-1.499204115
evm.TU.chromosome_14.441,-1.499087963
evm.TU.chromosome_11.902,-1.498957927
evm.TU.chromosome_14.4716,-1.498799324
evm.TU.chromosome_10.2177,1.498496674
evm.TU.chromosome_8.1899,-1.498480717
evm.TU.chromosome_13.755,-1.498194449
evm.TU.chromosome_1.1782,-1.497435372
evm.TU.chromosome_6.2062,-1.497115809
evm.TU.chromosome_12.2593,-1.496887591
evm.TU.chromosome_14.2456,1.496848883
evm.TU.chromosome_3.158,-1.496684777
evm.TU.chromosome_5.1605,1.496487856
evm.TU.chromosome_14.6309,1.496229841
evm.TU.chromosome_1.1211,-1.495472271
evm.TU.chromosome_12.3229,-1.495286432
evm.TU.chromosome_4.2011,1.49443375
evm.TU.chromosome_12.1203,-1.493581314
evm.TU.chromosome_3.25,-1.493335867
evm.TU.chromosome_10.2287,1.493185712
evm.TU.chromosome_4.1346,-1.492760284
evm.TU.chromosome_14.261,-1.492153422
evm.TU.chromosome_14.6237,-1.492211584
evm.TU.chromosome_7.2720,1.491544297
evm.TU.chromosome_12.2134,-1.491279241
evm.TU.chromosome_7.359,-1.491306286
evm.TU.chromosome_8.1551,-1.490849033
evm.TU.chromosome_14.4043,-1.490399252
evm.TU.chromosome_4.2128,-1.490274856
evm.TU.chromosome_10.2371,1.489722657
evm.TU.chromosome_8.2435,-1.489663601
evm.TU.chromosome_4.134,-1.489123497
evm.TU.chromosome_12.4029,-1.488658284
evm.TU.chromosome_14.1743,1.488734762
evm.TU.chromosome_4.1440,-1.488245183
evm.TU.chromosome_12.3342,-1.488117556
evm.TU.chromosome_14.132,-1.487695193
evm.TU.chromosome_14.188,-1.487550054
evm.TU.chromosome_13.3814,-1.486770572
evm.TU.chromosome_1.1303,1.486488901
evm.TU.chromosome_14.6625,1.486091403
evm.TU.chromosome_7.279,1.485653058
evm.TU.chromosome_5.464,-1.485558139
evm.TU.chromosome_5.2599,1.485188221
evm.TU.chromosome_10.7,1.484800782
evm.TU.chromosome_12.107,-1.484823434
evm.TU.chromosome_7.554,-1.484688396
evm.TU.chromosome_14.2121,1.483744517
evm.TU.chromosome_2.1663,-1.483732352
evm.TU.chromosome_4.2401,-1.483891036
evm.TU.chromosome_4.2056,1.4829449
evm.TU.chromosome_11.2094,-1.482133375
evm.TU.chromosome_14.1894,-1.481697365
evm.TU.chromosome_9.470,-1.481758862
evm.TU.chromosome_13.2744,1.481306976
evm.TU.chromosome_5.698,1.481203312
evm.TU.chromosome_14.6426,-1.480787583
evm.TU.chromosome_7.2656,1.480533214
evm.TU.chromosome_10.302,-1.48030083
evm.TU.chromosome_4.2328,-1.480032499
evm.TU.chromosome_12.3601,-1.479896774
evm.TU.chromosome_10.1230,1.479592288
evm.TU.chromosome_13.1488,1.479624561
evm.TU.chromosome_5.1594,-1.479368572
evm.TU.chromosome_9.98,-1.47923938
evm.TU.chromosome_14.1520,-1.478579893
evm.TU.chromosome_6.2391,-1.478660855
evm.TU.chromosome_13.450,-1.478411424
evm.TU.chromosome_14.5879,1.478200812
evm.TU.chromosome_4.1104,-1.478115329
evm.TU.chromosome_4.613,-1.477464565
evm.TU.chromosome_13.3998,-1.477315908
evm.TU.chromosome_14.661,-1.477218995
evm.TU.chromosome_12.2448,-1.477116144
evm.TU.chromosome_14.185,-1.476935989
evm.TU.chromosome_2.488,-1.476946486
evm.TU.chromosome_13.1167,-1.476788763
evm.TU.chromosome_4.1614,-1.47561616
evm.TU.chromosome_9.1497,-1.47517382
evm.TU.chromosome_11.3123,-1.474535371
evm.TU.chromosome_5.1548,-1.474649582
evm.TU.chromosome_9.2619,-1.474522464
evm.TU.chromosome_11.1498,-1.4740689
evm.TU.chromosome_12.3270,1.474005113
evm.TU.chromosome_14.1354,-1.474089052
evm.TU.chromosome_8.1202,1.474174727
evm.TU.chromosome_9.1103,-1.474251624
evm.TU.chromosome_4.1103,-1.472695321
evm.TU.chromosome_12.2956,-1.472309034
evm.TU.chromosome_3.1864,1.472225734
evm.TU.chromosome_14.671,-1.471823269
evm.TU.chromosome_10.2145,-1.470427408
evm.TU.chromosome_10.506,1.470336177
evm.TU.chromosome_13.2830,-1.470205704
evm.TU.chromosome_13.2035,-1.469589631
evm.TU.chromosome_14.6059,-1.469666985
evm.TU.chromosome_11.1834,-1.468481108
evm.TU.chromosome_9.2849,1.468414328
evm.TU.chromosome_13.2530,1.468268876
evm.TU.chromosome_13.3413,-1.467981486
evm.TU.chromosome_5.142,-1.467885073
evm.TU.chromosome_7.2675,-1.468007895
evm.TU.chromosome_8.2076,1.467858982
evm.TU.chromosome_14.2570,-1.467001984
evm.TU.chromosome_11.1177,-1.466811773
evm.TU.chromosome_12.3209,-1.466659771
evm.TU.chromosome_14.5540,-1.466535589
evm.TU.chromosome_2.1827,-1.466197784
evm.TU.chromosome_7.1391,1.466257895
evm.TU.chromosome_2.1353,-1.465971666
evm.TU.chromosome_12.3384,1.465601881
evm.TU.chromosome_11.703,1.46542554
evm.TU.chromosome_12.3175,1.465362171
evm.TU.chromosome_3.1305,-1.465155027
evm.TU.chromosome_1.1241,-1.463675234
evm.TU.chromosome_11.1407,1.46337334
evm.TU.chromosome_13.1595,-1.463094797
evm.TU.chromosome_4.848,1.463020205
evm.TU.chromosome_5.2465,1.463154962
evm.TU.chromosome_13.2226,1.462621565
evm.TU.chromosome_14.6173,-1.462469862
evm.TU.chromosome_11.957,1.461608634
evm.TU.chromosome_13.1955,1.461220809
evm.TU.chromosome_4.529,1.461014224
evm.TU.chromosome_14.5133,-1.4605726
evm.TU.chromosome_14.1340,-1.459948647
evm.TU.chromosome_4.472,-1.459976711
evm.TU.chromosome_11.2170,-1.459760342
evm.TU.chromosome_13.1633,-1.45959871
evm.TU.chromosome_14.2735,-1.459575193
evm.TU.chromosome_13.3892,1.459407322
evm.TU.chromosome_1.817,-1.458572761
evm.TU.chromosome_12.3254,1.458476729
evm.TU.chromosome_3.1010,-1.458685073
evm.TU.chromosome_3.1212,1.458548387
evm.TU.chromosome_9.1174,-1.458203036
evm.TU.chromosome_12.1638,-1.458113094
evm.TU.chromosome_1.656,1.457831566
evm.TU.chromosome_11.1084,-1.457794774
evm.TU.chromosome_3.932,1.457780948
evm.TU.chromosome_14.5665,-1.456953873
evm.TU.chromosome_2.12,-1.456907378
evm.TU.chromosome_5.551,1.456461677
evm.TU.chromosome_13.4145,-1.456171935
evm.TU.chromosome_7.340,-1.456211439
evm.TU.chromosome_1.1613,-1.456037367
evm.TU.chromosome_10.2476,1.455748201
evm.TU.chromosome_14.192,-1.455330454
evm.TU.chromosome_9.1237,-1.455010535
evm.TU.chromosome_14.381,-1.453747873
evm.TU.chromosome_6.887,-1.45370216
evm.TU.chromosome_6.2410,-1.453394349
evm.TU.chromosome_6.1640,-1.453191873
evm.TU.chromosome_9.1043,1.45313589
evm.TU.chromosome_7.591,-1.452735383
evm.TU.chromosome_10.2080,-1.452340288
evm.TU.chromosome_1.1426,-1.452029399
evm.TU.chromosome_10.2600,-1.452189778
evm.TU.chromosome_12.28,-1.452032074
evm.TU.chromosome_12.924,-1.451761593
evm.TU.chromosome_12.3600,-1.450190574
evm.TU.chromosome_12.3621,1.44990897
evm.TU.chromosome_14.5856,1.449363417
evm.TU.chromosome_4.194,-1.449431979
evm.TU.chromosome_9.2829,-1.449219644
evm.TU.chromosome_10.592,1.448859126
evm.TU.chromosome_6.114,-1.448433988
evm.TU.chromosome_6.799,-1.448491183
evm.TU.chromosome_12.2892,1.44814375
evm.TU.chromosome_14.1060,-1.448101718
evm.TU.chromosome_11.2058,-1.4472352
evm.TU.chromosome_14.560,-1.44719462
evm.TU.chromosome_6.32,-1.446954942
evm.TU.chromosome_9.157_evm.TU.chromosome_9.164,-1.446390929
evm.TU.chromosome_10.1849,1.446213973
evm.TU.chromosome_4.1849,1.445849283
evm.TU.chromosome_14.6667,-1.445170202
evm.TU.chromosome_1.1807,-1.444856688
evm.TU.chromosome_11.2146,1.44455009
evm.TU.chromosome_13.2839,-1.444682929
evm.TU.chromosome_2.168,1.444478797
evm.TU.chromosome_3.1011,1.444607773
evm.TU.chromosome_5.1947,1.444792614
evm.TU.chromosome_9.2326,-1.444176588
evm.TU.chromosome_1.1586,1.443910687
evm.TU.chromosome_14.5522,-1.443200907
evm.TU.chromosome_2.1988,1.442768041
evm.TU.chromosome_5.1543,1.442874021
evm.TU.chromosome_7.2610,1.442814093
evm.TU.chromosome_7.171,1.442475444
evm.TU.chromosome_11.1371,-1.442336879
evm.TU.chromosome_14.2301,-1.442272275
evm.TU.chromosome_2.266,1.442126726
evm.TU.chromosome_3.1302,-1.442001086
evm.TU.chromosome_13.3612,-1.441904609
evm.TU.chromosome_12.3927,1.441358946
evm.TU.chromosome_14.1527,-1.441420085
evm.TU.chromosome_12.1822,-1.441190734
evm.TU.chromosome_3.547,-1.440676232
evm.TU.chromosome_12.81,-1.440307846
evm.TU.chromosome_6.1739,-1.440346146
evm.TU.chromosome_11.2866,-1.440173403
evm.TU.chromosome_4.37,1.439486009
evm.TU.chromosome_8.277,1.439563428
evm.TU.chromosome_9.2235,1.439523306
evm.TU.chromosome_1.1544,-1.439240966
evm.TU.chromosome_5.942,1.438771912
evm.TU.chromosome_6.74,-1.438752577
evm.TU.chromosome_8.1100,-1.438903548
evm.TU.chromosome_10.772,1.437996777
evm.TU.chromosome_9.483,1.437592465
evm.TU.chromosome_8.1606,-1.437139705
evm.TU.chromosome_14.6899,-1.437004262
evm.TU.chromosome_5.1455,-1.436640707
evm.TU.chromosome_5.963,1.436775877
evm.TU.chromosome_6.1461,-1.436717732
evm.TU.chromosome_8.1845,1.436284325
evm.TU.chromosome_7.1299,-1.435717032
evm.TU.chromosome_10.1806,1.434980761
evm.TU.chromosome_13.3430,-1.43482991
evm.TU.chromosome_14.4727,1.434823631
evm.TU.chromosome_14.5649,1.434839718
evm.TU.chromosome_6.2397,-1.434540199
evm.TU.chromosome_14.6768,1.43433683
evm.TU.chromosome_9.2419,-1.434237402
evm.TU.chromosome_10.1622,1.434006866
evm.TU.chromosome_11.948,1.434079147
evm.TU.chromosome_9.1731,-1.433826755
evm.TU.chromosome_4.2482,1.433374894
evm.TU.chromosome_10.31,-1.433157065
evm.TU.chromosome_14.5206,1.432579309
evm.TU.chromosome_14.5803,-1.432383536
evm.TU.chromosome_10.707,-1.432057429
evm.TU.chromosome_7.174,-1.431979403
evm.TU.chromosome_10.598,1.431305143
evm.TU.chromosome_13.406,-1.430698857
evm.TU.chromosome_3.811,1.430600444
evm.TU.chromosome_14.6739,-1.43048679
evm.TU.chromosome_10.3139,1.430208522
evm.TU.chromosome_12.3698,-1.430361001
evm.TU.chromosome_12.483,1.430269612
evm.TU.chromosome_12.2142,1.429064935
evm.TU.chromosome_14.5403,1.428987981
evm.TU.chromosome_6.815,1.42883151
evm.TU.chromosome_14.6675,-1.428313499
evm.TU.chromosome_8.1197,1.428326006
evm.TU.chromosome_12.2957,1.428182458
evm.TU.chromosome_9.981,-1.42810447
evm.TU.chromosome_11.1197,1.428006291
evm.TU.chromosome_1.1256,-1.427649305
evm.TU.chromosome_10.1620,-1.42743891
evm.TU.chromosome_7.1614,1.427481991
evm.TU.chromosome_10.3228,-1.427112531
evm.TU.chromosome_1.88,-1.426617946
evm.TU.chromosome_9.1159,1.426693341
evm.TU.chromosome_1.1876,-1.426411406
evm.TU.chromosome_2.2014,-1.426295187
evm.TU.chromosome_9.1278,-1.426204924
evm.TU.chromosome_7.66,-1.426076741
evm.TU.chromosome_1.681,-1.425921724
evm.TU.chromosome_10.181,-1.425670889
evm.TU.chromosome_2.684,1.425670049
evm.TU.chromosome_6.1494,1.425534891
evm.TU.chromosome_3.1056,-1.425127671
evm.TU.chromosome_8.52,1.425165142
evm.TU.chromosome_6.1795,-1.424854658
evm.TU.chromosome_11.1327,-1.423969388
evm.TU.chromosome_11.937,-1.42386872
evm.TU.chromosome_14.1398,1.423840608
evm.TU.chromosome_13.2948,-1.423447362
evm.TU.chromosome_4.737,-1.423331528
evm.TU.chromosome_3.915,1.42284486
evm.TU.chromosome_9.1985,1.422912423
evm.TU.chromosome_10.2361,1.422488144
evm.TU.chromosome_10.2380,1.422174527
evm.TU.chromosome_4.2204,-1.422236322
evm.TU.chromosome_5.1118,-1.421821629
evm.TU.chromosome_3.56,-1.42152475
evm.TU.chromosome_14.6745,-1.421411104
evm.TU.chromosome_11.443,-1.421272762
evm.TU.chromosome_14.685,-1.420765433
evm.TU.chromosome_12.3235,-1.420644421
evm.TU.chromosome_14.1471,-1.419579339
evm.TU.chromosome_9.1044,1.419563348
evm.TU.chromosome_2.1746,1.418970814
evm.TU.chromosome_6.2265,-1.419028218
evm.TU.chromosome_11.137,-1.418871626
evm.TU.chromosome_13.2808,1.418599286
evm.TU.chromosome_7.1389,-1.418656711
evm.TU.chromosome_7.1536_evm.TU.chromosome_7.1571,-1.417985634
evm.TU.chromosome_2.891,-1.417900428
evm.TU.chromosome_7.2455,1.417373113
evm.TU.chromosome_12.2178,1.416898464
evm.TU.chromosome_2.1767,-1.416940543
evm.TU.chromosome_1.1629,1.416609741
evm.TU.chromosome_11.3122,-1.416548645
evm.TU.chromosome_6.973,1.416256444
evm.TU.chromosome_13.2714,-1.41548457
evm.TU.chromosome_10.771,-1.415213178
evm.TU.chromosome_11.2676_evm.TU.chromosome_11.2695,-1.4152851
evm.TU.chromosome_13.2264,-1.415024422
evm.TU.chromosome_14.7208,1.414619302
evm.TU.chromosome_7.1209,-1.414045998
evm.TU.chromosome_13.35,1.413837153
evm.TU.chromosome_12.3311,-1.41343114
evm.TU.chromosome_1.1890,1.412081498
evm.TU.chromosome_11.214,-1.412089214
evm.TU.chromosome_12.3386,1.411998942
evm.TU.chromosome_12.3114,1.411712028
evm.TU.chromosome_5.1735,-1.411518087
evm.TU.chromosome_14.6835,-1.411253448
evm.TU.chromosome_12.134,-1.410935613
evm.TU.chromosome_2.1269,-1.410903924
evm.TU.chromosome_14.6106,-1.410634428
evm.TU.chromosome_6.2875,-1.410452538
evm.TU.chromosome_13.3827,-1.410327422
evm.TU.chromosome_9.112,-1.410040172
evm.TU.chromosome_14.3668,-1.409895811
evm.TU.chromosome_10.3230,1.409468009
evm.TU.chromosome_6.2959,-1.409505325
evm.TU.chromosome_13.3162,1.409214975
evm.TU.chromosome_2.877,-1.409127326
evm.TU.chromosome_3.330,-1.409152355
evm.TU.chromosome_9.1955,-1.408886784
evm.TU.chromosome_12.629,1.408497702
evm.TU.chromosome_12.3289,-1.408134739
evm.TU.chromosome_2.339,-1.408120979
evm.TU.chromosome_11.1192,-1.4068943
evm.TU.chromosome_9.857,1.406736216
evm.TU.chromosome_2.842,1.406570278
evm.TU.chromosome_7.2208,1.406373348
evm.TU.chromosome_10.1283,1.405451523
evm.TU.chromosome_13.2984,-1.405682549
evm.TU.chromosome_5.101,1.405537048
evm.TU.chromosome_6.1948,1.405458434
evm.TU.chromosome_2.2059,-1.404572832
evm.TU.chromosome_14.963,1.404454048
evm.TU.chromosome_12.2929,-1.404139834
evm.TU.chromosome_3.104,-1.404170257
evm.TU.chromosome_9.408,-1.404246764
evm.TU.chromosome_12.274,-1.403617687
evm.TU.chromosome_9.220,-1.403500816
evm.TU.chromosome_11.328,1.40327441
evm.TU.chromosome_14.4048,-1.402808524
evm.TU.chromosome_11.2474,-1.402332784
evm.TU.chromosome_11.357,1.401959294
evm.TU.chromosome_14.6908,-1.401956918
evm.TU.chromosome_3.210,-1.402002013
evm.TU.chromosome_7.877,-1.402002356
evm.TU.chromosome_1.1379,1.401856594
evm.TU.chromosome_11.2145,1.401546375
evm.TU.chromosome_12.813,1.401596572
evm.TU.chromosome_13.2545,-1.4016441
evm.TU.chromosome_13.1025,-1.401177999
evm.TU.chromosome_4.1581,1.400711003
evm.TU.chromosome_10.1432,-1.400543579
evm.TU.chromosome_12.2552,-1.399778839
evm.TU.chromosome_12.3201,-1.399687968
evm.TU.chromosome_7.447,1.399565527
evm.TU.chromosome_14.1292,-1.399045398
evm.TU.chromosome_9.687,1.399117469
evm.TU.chromosome_14.491,-1.398600232
evm.TU.chromosome_6.2414,-1.398559079
evm.TU.chromosome_11.1468,1.398343133
evm.TU.chromosome_14.7053,-1.398033249
evm.TU.chromosome_12.1429,-1.397055417
evm.TU.chromosome_13.1538,1.397356317
evm.TU.chromosome_3.1034,-1.397047571
evm.TU.chromosome_3.1637,1.397033603
evm.TU.chromosome_3.795,1.397242199
evm.TU.chromosome_8.790,-1.397121413
evm.TU.chromosome_13.2316,-1.396911649
evm.TU.chromosome_12.2000,-1.395233064
evm.TU.chromosome_10.1234,-1.394985481
evm.TU.chromosome_2.2054,-1.3950152
evm.TU.chromosome_13.4019,-1.394727117
evm.TU.chromosome_6.1629,-1.394738176
evm.TU.chromosome_7.1253,1.394623836
evm.TU.chromosome_13.1347,-1.394363509
evm.TU.chromosome_13.4096,1.39423725
evm.TU.chromosome_14.5889,-1.394112721
evm.TU.chromosome_14.4523,1.392628875
evm.TU.chromosome_5.1332,-1.392527871
evm.TU.chromosome_8.855,-1.392499142
evm.TU.chromosome_4.2360,-1.392393913
evm.TU.chromosome_12.2953,-1.392181278
evm.TU.chromosome_8.2602,1.39199506
evm.TU.chromosome_13.1853,-1.39184793
evm.TU.chromosome_13.2192,-1.391566756
evm.TU.chromosome_14.336,1.391537613
evm.TU.chromosome_9.1201,-1.390889801
evm.TU.chromosome_14.5520,-1.390623672
evm.TU.chromosome_12.256,-1.390425171
evm.TU.chromosome_14.1791,-1.389572245
evm.TU.chromosome_4.1498,1.389712613
evm.TU.chromosome_6.1638,-1.389509079
evm.TU.chromosome_7.1950,1.389564371
evm.TU.chromosome_14.6814,1.389398985
evm.TU.chromosome_6.1064,1.389218712
evm.TU.chromosome_12.3120,-1.388508641
evm.TU.chromosome_14.2692,1.388510224
evm.TU.chromosome_6.154,-1.388471375
evm.TU.chromosome_6.2953,-1.388543438
evm.TU.chromosome_5.2305,-1.388358402
evm.TU.chromosome_7.852,-1.38803468
evm.TU.chromosome_8.782,-1.38757046
evm.TU.chromosome_5.2369,-1.387285641
evm.TU.chromosome_10.503,-1.386894362
evm.TU.chromosome_9.489,-1.386786853
evm.TU.chromosome_10.2041,-1.386331974
evm.TU.chromosome_3.782,-1.38638961
evm.TU.chromosome_4.1986,-1.386370985
evm.TU.chromosome_10.1012,-1.38623584
evm.TU.chromosome_5.1116,-1.385907291
evm.TU.chromosome_11.1737,1.385609499
evm.TU.chromosome_13.3661,-1.384752192
evm.TU.chromosome_4.2067,-1.383203972
evm.TU.chromosome_9.614,-1.383143591
evm.TU.chromosome_13.3556,-1.382646688
evm.TU.chromosome_7.87,1.382463771
evm.TU.chromosome_9.1363,-1.382345626
evm.TU.chromosome_13.2687,-1.382159759
