"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_113764_c0_g1",429.428200642549,358.855498380788,302.21838984945,278.007362033908,460.297595807402,315.677008500703,311.680237793595,447.170903714636,199.541179488734,259.723080146294,489.941863309368,291.231147015172,221.454741192282,371.221828113719,230.110846103376,293.328994201917,662.655500593233,262.820918147707,243.097315822922,461.95912540811,177.193175067316,191.09307263685,221.539037989271,277.654571729896,233.299119113816,217.06687032101,247.339348237822,248.006296522747,239.68495144503,635.894095489412,436.703805062586,553.313752940382,291.955045344077,316.438492475292,362.053275208941,330.204851672995,345.810675159485,300.3766288899,325.45964539379,254.58615623572,392.408919311109
"Sym_113783_c0_g1",283.239877019554,315.792838575093,339.995688580631,332.252700967354,301.574286908298,308.502531034777,298.128923106917,341.954220487662,330.668240295617,309.333106691091,327.884170060885,280.02994905305,295.272988256376,306.826204869502,309.329334106178,245.059666042108,331.327750296616,385.009590619887,461.261573612724,327.464696491825,321.16262980951,305.206512300995,310.941570340146,296.128222443013,391.216211532837,360.95036107888,370.647767222987,354.021333770897,357.125774347455,334.644485700664,315.538657982539,383.47638546481,288.144263699586,387.968194724301,274.730128665803,321.984562116579,296.495910805867,321.840572762411,317.760600018883,341.173684419403,310.08679828957
"Sym_114475_c0_g3",219.282485434493,287.08439870463,264.441091118269,244.104025200505,186.499887956447,272.630143705152,298.128923106917,249.889622664061,159.632943590987,280.150738135328,233.664580962929,145.615573507586,214.072916485873,261.370470814761,252.744699818462,285.902943715793,239.292264103112,216.711985139338,218.164257789802,204.66543530739,166.118601625609,223.950233052029,221.648332038599,250.93375551985,329.223206611084,270.384102936871,262.271227099307,301.970629562419,342.235526862894,283.160718669793,189.068557002315,181.423610514671,180.090164812241,263.59561555431,208.674797183315,242.150224560197,214.87147325505,226.023629950315,268.533370500539,214.23354459577,268.415054645912
"Sym_114698_c0_g1",328.92372815174,296.653878661451,434.438935408584,278.007362033908,396.80827224776,279.804621171077,311.680237793595,315.650049680919,336.369416852438,329.760764680126,339.190520752639,201.621563318196,332.182111788423,371.221828113719,245.200081913434,519.823534028714,331.327750296616,228.23921839143,386.462399513363,356.702615821452,376.535497018046,334.830110897537,403.622924170882,378.269990792412,540.146152350776,417.043011282964,435.914528053026,401.862054550748,523.320149497717,240.721397198399,300.260390750029,261.255650966998,332.152645271451,305.300649564546,322.895474538451,318.640715517359,301.111578405466,302.985506045675,285.797896492755,315.173896744683,253.707380418739
"Sym_114890_c0_g1",91.3677022643722,133.972719395494,132.220545559134,81.3680084001682,75.3935717270744,114.791639454801,101.634860150085,65.7604270168582,159.632943590987,105.056526800748,79.1444548422825,123.213177583342,162.400143541007,109.851357298958,90.5354148603447,129.955883507179,55.2212917161027,73.7742928133915,62.3326450828005,70.1710063911053,232.566042275852,119.120245060744,118.256161373651,94.7874221113545,178.092330707166,97.2856901977071,88.3870893897571,85.3478458712541,141.21718582132,80.7042834537984,77.4523269425869,58.9202847232225,78.6742016927197,138.851774953961,121.101441051228,147.129250365689,110.290162643067,105.540939483621,188.043350671967,115.64611440837,138.088719132905
"Sym_114907_c1_g1",210.145715208056,157.896419287547,88.1470303727563,81.3680084001682,119.042481674328,165.012981716276,189.718405613492,78.9125124202298,159.632943590987,137.157132212088,101.757156225792,134.414375545464,225.145653545487,166.671024867384,143.347740195546,174.512186423926,184.070972387009,136.021352374691,124.665290165601,146.189596648136,110.745734417072,147.909376091186,109.731225526013,137.562720488752,216.05846094031,169.154398271689,108.858213635341,159.405281638463,150.103301255655,115.490612528712,125.833506512203,107.525987228711,116.167375936906,262.976846503713,128.23241433627,177.641850583574,137.133913682845,146.927218000231,160.513430846543,153.998742381034,188.544212662235
"Sym_114907_c2_g1",127.914783170121,138.757459373905,132.220545559134,128.832679966933,162.691391621582,121.966116920726,128.737489523441,131.520854033716,131.127060806883,113.811237367477,143.213775428892,168.01796943183,199.309267073054,147.731135677908,109.396959622917,163.373110694739,165.663875148308,103.745099268832,124.665290165601,76.0185902570307,155.044028183901,146.031824067462,140.224265288719,146.139772605557,177.725508192836,145.052087637122,126.920970322621,129.935397638075,140.736855257302,135.666683392161,129.65307332033,114.16688262917,145.301416251242,142.811896877781,138.491007483171,140.16290328398,123.043981010382,126.767712705607,161.679952873044,131.528337648584,126.649416956214
"Sym_114907_c3_g1",82.230932037935,119.618499460263,100.73946328315,203.420021000421,146.819060731671,150.664026784426,101.634860150085,157.82502484046,142.529413920524,131.320658500935,169.59526037632,179.219167393952,155.018318834598,170.459002705279,154.664667053089,141.094959236365,46.0177430967523,131.410459073854,230.630786806362,122.799261184434,166.118601625609,142.798262248825,142.410146275293,137.892607108629,233.665941628145,138.478730191331,139.203644869972,142.948073690195,177.482143404687,113.055569493468,156.390040977223,104.982665585982,138.417423603129,179.938039913599,138.115693099748,152.145020264519,120.857612147414,129.73234583717,172.645259922154,135.41065888508,169.955346625113
"Sym_114907_c3_g2",237.556025887368,258.375958834167,258.144874663072,162.736016800336,202.372218846358,208.059846511827,237.148007016866,184.129195647203,153.931767034166,180.930685045733,150.751342556729,168.01796943183,310.036637669195,257.582492976866,113.169268575431,371.302524306224,276.106458580514,149.854032277201,186.997935248401,198.817851441465,88.5965875336579,224.471775280841,193.013291114481,223.993014896553,359.852886557631,255.776641946224,138.721971358311,251.450828418897,289.879495384921,201.760708634496,175.700073173868,139.034916469187,185.130230858181,322.997444411619,145.747085562687,203.695988669164,154.260469776096,179.063841146367,230.504752436605,168.46921244434,220.002293648134
"Sym_114958_c5_g1",36.5470809057489,33.4931798488735,31.4810822759844,33.9033368334034,55.5531581146864,35.8723873296253,0,13.1520854033716,28.5058827841049,55.4465002559503,26.3814849474275,44.8047918484881,40.6000358852517,45.455734054741,26.4061626676005,48.2693281598092,55.2212917161027,20.7490198537664,24.9330580331202,5.84758386592544,11.0745734417072,39.5329009439772,31.2580981080076,33.0986241943361,44.0187017195878,31.5521157397969,26.9737166530049,32.5316901302987,30.0206602511311,24.3504303524392,28.0101565929355,26.9874685422913,33.8053210398405,59.4018288573093,39.408010259439,38.5935628326666,40.6907538385765,35.931353554536,34.762356389731,39.0585045611179,34.317906530071
"Sym_114970_c0_g2",73.0941618114977,71.7710996761576,50.369731641575,94.9293431335296,95.2339853394624,64.5702971933255,108.410517493424,184.129195647203,34.2070593409259,105.056526800748,97.9883726618736,78.4083857348541,73.8182470640941,71.9715789200066,67.9015611452585,111.390757291867,92.0354861935045,64.5525062117176,74.7991740993606,87.7137579888816,88.5965875336579,74.9977725032179,83.7192417857826,78.9528643572535,108.94628675598,89.105512042945,94.1671715296868,88.2182891180452,100.148922597773,105.750440387736,103.764898287466,100.885091828251,95.2695411122778,62.8669355406524,65.8051218935395,62.1398159688422,58.5460995528176,60.9528571849224,67.42497313176,58.8230490378282,64.1418014907279
"Sym_115069_c1_g1",54.8206213586233,33.4931798488735,31.4810822759844,54.2453389334455,35.7127445022984,28.6979098637002,81.3078881200682,39.4562562101149,57.0117655682098,35.018842266916,75.3756712783643,78.4083857348541,47.9818605916612,37.8797783789509,49.0400163826867,55.6953786459337,27.6106458580514,25.3599131546033,31.1663225414002,64.3234225251798,55.3728672085362,52.1542228812364,45.1384423727523,44.3147692701576,50.621506977526,35.0579063775521,32.7537987929345,35.9762220264479,38.6666104034568,28.8726531321779,40.3176496413466,28.6830163041107,43.8854531317202,63.7332122114881,58.9243581974469,61.4431812606713,51.9869929639127,59.41124795651,53.1934044084474,60.1171561166604,50.4554935293306
"Sym_115147_c3_g1",109.641242717247,76.5558396545681,62.9621645519688,54.2453389334455,75.3935717270744,50.2213422614754,115.186174836763,105.216683226973,28.5058827841049,81.7106319561373,128.138641173219,67.2071877727321,95.9637211833223,60.6076454063214,79.2184880028016,70.5474796181827,73.6283889548036,64.5525062117176,43.6328515579603,105.256509586658,88.5965875336579,88.2449451150519,82.6263012924957,90.9387448794549,46.7698705770621,82.240005377341,67.6751283883427,80.7551366763884,54.517519016054,79.660693581551,86.7890458068988,97.7765875982493,93.4256145101047,56.4317374144439,75.3130862735946,76.4904909571622,65.9554606995435,71.2697804827595,65.5585378893584,69.6464900607886,69.4529060727627
"Sym_115171_c4_g3",63.9573915850605,9.56947995682101,25.1848658207875,33.9033368334034,67.4574062821192,50.2213422614754,47.4296014033731,0,39.9082358977469,23.3458948446107,45.2254027670186,22.402395924244,44.2909482384565,37.8797783789509,30.1784716201149,29.704201944498,9.20354861935045,39.1925930571142,24.9330580331202,35.0855031955526,33.2237203251217,29.3106732592548,24.3725730002996,34.1982462605931,30.9965024608764,21.6190422661571,19.9894507339233,31.9576014809404,41.3084285055563,42.0914581806449,43.5006219814529,69.3761625877751,29.7486825150596,25.9883001250728,27.5230547843701,32.7418312840312,28.0584004080931,31.4251111945612,16.3313083710145,24.4703883997365,22.4700578470703
"Sym_115306_c0_g1",45.6838511321861,28.708439870463,56.6659480967719,33.9033368334034,59.521240837164,71.7447746592506,47.4296014033731,92.0645978236014,102.621178022778,78.792395100561,56.5317534587732,33.603593886366,55.3636852980706,56.8196675684263,56.5846342877154,74.2605048612449,9.20354861935045,59.9416129108806,68.5659095910805,105.256509586658,77.5220140919506,62.4807590117212,59.7838449827978,59.8194404043815,43.1016454337631,54.7779787149252,53.9474333060098,42.0998342862689,45.6314035817192,75.4863340925614,78.9377140346365,59.6267629573139,82.7308402175006,50.4915545287129,69.6833705222462,66.73760504277,70.3281984254801,56.4466148249476,52.4934911925467,66.3523993146702,55.358051605055
"Sym_115621_c9_g1",9.13677022643722,33.4931798488735,62.9621645519688,40.6840042000841,15.8723308899104,21.5234323977752,54.2052587467121,78.9125124202298,28.5058827841049,17.509421133458,18.8439178195911,11.201197962122,29.5272988256376,18.9398891894754,33.9507805726293,44.5563029167469,9.20354861935045,25.3599131546033,31.1663225414002,23.3903354637018,11.0745734417072,34.7347124389034,26.6677480362023,27.2706272431739,28.0619223462372,29.6531458110128,26.7328798971745,23.7289975068061,24.977189328941,21.219660735697,18.0368432606024,16.3902950309204,20.6519779443389,39.1062039977286,43.2862588881457,35.2497162334463,41.1766135859028,37.5915481082109,35.4622696056316,36.9408747957561,33.2965402642951
"Sym_115874_c4_g1",9.13677022643722,76.5558396545681,25.1848658207875,67.8066736668069,47.6169926697312,7.17447746592506,67.7565734333901,13.1520854033716,57.0117655682098,43.773552833645,60.3005370226914,11.201197962122,62.74551000448,41.667756216846,67.9015611452585,37.1302524306224,73.6283889548036,69.1633995125545,24.9330580331202,40.9330870614781,33.2237203251217,42.2449205338015,44.9198542740949,41.3457896912637,25.310753488763,44.8449052412854,43.1097792936418,47.4579950136122,36.2649575833663,110.272663167475,72.5717693544239,68.5283887068655,55.3177980651936,13.1179038726558,48.6657650505453,39.0115436575691,44.6990967540184,48.145642056573,38.4952268745343,46.1172704456573,53.5195923266583
"Sym_116433_c1_g2",63.9573915850605,66.9863596977471,100.73946328315,88.1486757668489,55.5531581146864,64.5702971933255,67.7565734333901,131.520854033716,79.8164717954937,122.565947934206,86.6820219701189,145.615573507586,110.727370596141,79.5475345957968,98.0800327653734,111.390757291867,46.0177430967523,55.3307196100436,93.4989676242007,76.0185902570307,44.2982937668289,98.4671727997742,90.1675906961758,96.9866662438685,94.8236199542788,89.6898104825708,98.0205596229732,84.9651201050153,99.9087573157641,70.2683847313245,69.8131933263318,84.0709098568762,80.7639851751826,79.2024384764124,87.0729369541891,86.3827038131887,85.8757103399212,86.2115314658338,78.3902801808698,94.9404011470547,80.0751152368323
"Sym_116556_c1_g3",63.9573915850605,43.0626598056945,25.1848658207875,33.9033368334034,63.4893235596416,35.8723873296253,40.6539440600341,52.6083416134865,45.6094124545678,40.8553159780687,30.1502685113457,33.603593886366,18.4545617660235,45.455734054741,45.2677074301724,18.5651262153112,64.4248403354532,27.6653598050218,81.0324386076406,87.7137579888816,55.3728672085362,34.1088617643286,38.5807994130304,37.9369612858669,29.8960349178867,38.4176224054009,31.7904517696129,50.711164026642,40.3477673775201,63.3111189163419,46.2591980095451,42.6712853391203,33.0677503989713,22.5231934417298,36.7808095754764,35.9463509416172,35.5892264916505,35.8127682292735,46.1942722494411,42.5878875033876,56.5836911239861
"Sym_116663_c1_g1",45.6838511321861,47.8473997841051,56.6659480967719,20.3420021000421,19.840413612388,35.8723873296253,60.9809160900511,65.7604270168582,17.1035296704629,32.1006054113397,18.8439178195911,33.603593886366,33.2182111788423,34.0918005410558,33.9507805726293,37.1302524306224,82.8319375741541,25.3599131546033,18.6997935248401,46.7806709274035,11.0745734417072,51.2154468693741,30.2744516640493,37.7170368726155,19.2581820023197,40.4626669440914,29.3820842113089,37.1243993251644,23.0558670728686,30.2641062951744,26.5247695008859,26.8461728954731,38.230744885056,21.0381477202971,32.5272465633465,28.1440422101034,48.1001149853024,41.3862785166107,26.3633977989235,36.3526443053778,27.3726159227947
"Sym_117034_c8_g6",9.13677022643722,14.3542199352315,62.9621645519688,47.4646715667648,39.680827224776,7.17447746592506,33.8782867166951,39.4562562101149,62.7129421250308,32.1006054113397,41.4566192031004,0,40.6000358852517,22.7278670273705,18.8615447625718,25.9911767014357,0,39.1925930571142,31.1663225414002,23.3903354637018,55.3728672085362,34.2131702100911,24.4818670496283,21.6625547052631,57.5911347497941,26.7316536128835,23.6020020713793,28.89579535103,36.5051228653754,23.3068404801918,32.6785160250915,23.8789643122892,41.181027448533,51.8528464400263,27.0226356064725,34.971062350178,23.8071276189881,25.7330155819614,32.8959211473293,31.0585698919733,30.4367147201225
"Sym_117295_c0_g3",36.5470809057489,28.708439870463,37.7772987311813,61.0260063001262,59.521240837164,0,6.77565734333901,78.9125124202298,51.3105890113888,67.1194476782557,90.4508055340371,33.603593886366,62.74551000448,83.3355124336919,41.495398477658,59.4084038889959,73.6283889548036,46.1089330083697,74.7991740993606,58.4758386592544,55.3728672085362,67.5918728540823,61.7511378707144,63.9980042561581,44.0187017195878,62.227783820155,59.2458419342786,44.5875517668211,60.2814857842712,46.9615442511327,63.2350504901121,54.9640066123106,63.1852182344655,29.9484220488934,49.2912890229174,44.4452943813019,52.472852711239,48.8571540081479,44.7944458176399,35.5291216188482,35.3392727958469
"Sym_117295_c0_g5",82.230932037935,105.264279525031,107.035679738347,149.174682066975,99.20206806194,121.966116920726,115.186174836763,131.520854033716,193.840002931913,93.3835793784427,116.832290481465,89.6095836969761,129.181932362165,98.4874237852723,188.615447625718,144.807984479428,46.0177430967523,124.494119122598,99.7322321324808,99.4089257207325,143.969454742194,113.278972098045,103.173582566291,116.230052403366,144.344659388815,122.556597711526,119.93670440354,140.460356209642,162.832061202135,115.838475819461,95.7013683591965,110.775787105531,104.366245682999,131.302792536677,125.605213652307,125.672901354026,113.812645811183,125.93761542877,163.546388115446,118.116682467959,160.35450372682
