"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OL6_C_B","OL7_F_B","OL8_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_75131_c0_g1",33.5816161373821,65.5662847374295,69.0730657007395,36.810803042316,36.2139023074171,77.4142546673464,35.8515472904424,0,46.2784632367783,31.7130437439995,55.0199013963003,91.4496112999717,79.6466727162158,31.0973010340883,43.616395241448,39.6906081372958,46.939279285097,41.4946840702473,25.8574994609041,50.1717311501814,58.5264268988365,56.6374117804842,31.7587844251791,69.1702897858616,46.624983105592,40.1871591177669,40.0234817204699,54.8813269810871,38.6495761733039,41.9790977155011,32.6379693998677,44.0643480682269,42.520104509588,50.6686635068308,36.6673974393093,52.0496962285712,75.1089493528456,54.5106535443847,52.6211566206543,53.473373866692,53.8922217293927,47.1359429632604,49.7423723903271,48.9205676105006
"Sym_75561_c0_g1",33.5816161373821,52.4530277899436,46.0487104671596,55.2162045634741,32.5925120766754,32.2559394447277,41.8268051721828,71.4746003188769,66.8466691197909,66.0688411333322,58.4586452335691,30.4832037666572,66.3722272635132,55.2840907272681,43.616395241448,79.3812162745915,62.5857057134627,41.4946840702473,42.0184366239691,91.9815071086659,58.5264268988365,96.2836000268231,105.862614750597,49.407349847044,41.434130115705,54.1276808212985,53.6236939555811,77.9062515191294,47.7060775208437,61.9191691303641,65.4450474494756,73.2993482288774,105.164227947378,61.6084885821693,47.5510065732385,51.385232021398,51.7512447038865,51.5131226977485,51.0191073558568,47.5923918121067,49.4971279184519,48.1651120235936,54.6231479693363,42.8967663748793
"Sym_76402_c0_g1",67.1632322747642,56.8241134391055,97.8535097427142,49.0810707230881,61.5636339226091,25.8047515557821,35.8515472904424,83.3870337053563,46.2784632367783,58.1405801973324,55.0199013963003,40.6442716888763,59.7350045371619,79.4708804204479,40.2612879151827,46.9070823440768,50.8508858921885,20.7473420351236,48.4828114891952,50.1717311501814,68.9775745593431,33.9824470682905,95.2763532755373,49.407349847044,62.1048482718621,53.4546901183694,55.7608701639557,43.8419795998339,47.7060775208437,45.1275300441637,35.3437077957117,39.8273915232051,68.4865805459775,66.9824377419847,70.7434593705402,86.823323070638,36.9651747884904,51.624142358735,46.9523669144479,49.5527191636351,44.474163563091,35.8150832995952,60.8539253042415,38.880898884465
"Sym_76645_c0_g1",251.862121030366,489.56159270614,356.877506120487,276.08102281737,249.875925921178,393.522461225678,131.455673398289,321.635701434946,293.096933832929,274.846379114662,271.660763144233,538.536599877611,301.993634048985,269.509942295432,405.967986478093,220.102463306822,297.282102138948,477.188866807844,177.770308793716,242.49670055921,415.95567688816,345.488211860954,259.363406138963,405.140268745761,333.604998403629,328.900170674355,292.210274308674,470.907018291742,326.79938665348,351.994734344477,298.476766791536,301.459458178302,228.829570070683,247.585514862923,229.981026341957,288.598953982248,353.579932759473,333.39204194254,421.831894877048,301.672597985207,320.318622744992,489.266971282401,397.004362522381,374.023294902671
"Sym_79288_c0_g1",125.931060515183,109.277141229049,109.365687359504,128.837810648106,123.127267845218,193.535636668366,83.6536103443656,107.211900478315,215.966161771632,163.850726010664,130.672265816213,91.4496112999717,139.381677253378,96.7471587727191,174.465580965792,108.247113101716,176.022297319114,145.231394245866,116.358747574068,100.343462300363,125.413771926078,107.61108238292,111.155745488127,256.918219204629,120.131169194527,130.079488723298,117.544691460603,218.579078148812,137.633309211204,143.568514187014,136.470680340379,172.86782703689,121.068694519666,110.741738043339,113.111794927622,100.887815455805,156.003752150846,129.004846066344,170.556629421512,125.896578798159,128.399526333912,203.569640133906,136.557869923341,177.063248440991
"Sym_79448_c0_g1",41.9770201717276,61.1951990882675,69.0730657007395,36.810803042316,47.0780729996423,19.3535636668366,53.7773209356636,47.6497335459179,61.7046176490377,63.4260874879989,61.8973890708379,20.3221358444382,82.9652840793915,69.1051134090851,46.9715025677132,54.1235565508579,54.7624924992799,20.7473420351236,42.0184366239691,41.8097759584845,48.07527923833,39.6461882463389,31.7587844251791,69.1702897858616,48.2934715666271,41.7254235816049,49.2521971657239,43.6842746372446,41.5833723844787,46.1770074870512,42.1080537853215,42.5814132774693,25.3173141354799,32.6275484703077,31.4847264231525,28.350472839392,82.1805480080351,70.0534060824984,86.8803639755533,84.2940761157222,82.4603315005076,85.0093643835219,85.050110621457,83.4205201417865
"Sym_80796_c0_g1",41.9770201717276,61.1951990882675,46.0487104671596,61.3513384038601,25.349731615192,32.2559394447277,17.9257736452212,71.4746003188769,30.8523088245189,44.9268119706659,55.0199013963003,10.1610679222191,56.4163931739862,51.8288350568138,57.0368245465089,21.6494226203431,15.6464264283657,55.3262454269964,32.3218743261301,50.1717311501814,48.07527923833,56.6374117804842,31.7587844251791,69.1702897858616,48.4788591734088,42.4945558135238,43.1321016599239,29.4908280042049,43.3691613825852,33.1634871952459,43.2918143335033,36.4378262871876,42.1955235591331,31.6679146917693,36.1491303376936,35.8810671873555,35.6794295784559,53.9555552394521,37.2168367668327,63.9284530748436,62.2638289883275,33.9625789909955,43.5115950554219,40.3412143355247
"Sym_82427_c0_g1",50.3724242060732,61.1951990882675,40.2926216587647,61.3513384038601,57.9422436918674,38.7071273336732,41.8268051721828,35.7373001594384,46.2784632367783,34.3557973893328,20.6324630236126,60.9664075333145,66.3722272635132,51.8288350568138,53.6817172202437,36.0823710339052,35.2044594638228,82.9893681404946,64.6437486522602,41.8097759584845,71.0678040914444,39.6461882463389,37.051915162709,98.814699694088,47.8300025496729,46.8209246180681,52.8465389707176,35.3259116200101,48.8540847339121,39.040560875416,52.7618987189571,43.4288045864736,39.5988759554941,39.1530581643693,39.1291661719837,38.3174359469907,40.3938286819156,72.9399172681482,60.2616992681497,63.9284530748436,67.4960835251617,80.4810205180559,61.8923881933924,73.5633908471334
"Sym_82979_c0_g1",50.3724242060732,48.0819421407816,40.2926216587647,42.945936882702,28.9711218459337,25.8047515557821,41.8268051721828,59.5621669323974,61.7046176490377,55.4978265519991,55.0199013963003,91.4496112999717,53.0977818108106,34.5525567045425,50.3266098939784,32.4741339305147,70.4089189276455,27.6631227134982,93.7334355457773,58.5336863418783,48.07527923833,56.6374117804842,21.1725229501194,88.9332297246792,47.6446149428912,53.4546901183694,67.2239061906922,48.5731284775139,46.5580703077753,42.3988886926561,61.3864398557097,61.8595655573185,36.6776474014003,51.2444437739539,39.2587329473877,61.9059153016411,33.2150845925566,61.2828528645628,43.3785647083614,66.9778511772211,41.9626813854106,51.8701206407931,37.4885102983468,24.8253626680152
"Sym_83072_c0_g2",58.7678282404187,39.3397708424577,51.8047992755546,61.3513384038601,32.5925120766754,70.9630667784009,53.7773209356636,95.2994670918358,46.2784632367783,47.5695656159992,44.703669884494,50.8053396110954,59.7350045371619,58.7393463977223,50.3266098939784,79.3812162745915,46.939279285097,27.6631227134982,51.7149989218082,75.2575967252721,58.5264268988365,56.6374117804842,58.2244381128284,59.2888198164528,52.8354679327782,54.8006715242276,51.3893733740985,73.0173976788601,49.7469792329654,54.7827225187289,54.4529852163596,62.2832612118207,65.5653519918837,57.0022464451847,55.1954463220698,52.271184297629,54.1084442556163,45.8511199874356,47.9382433850925,48.3547413377011,46.6717104685614,53.5167911373262,49.638526101412,49.2856464732655
"Sym_84180_c0_g1",50.3724242060732,39.3397708424577,5.75608880839496,36.810803042316,32.5925120766754,38.7071273336732,35.8515472904424,47.6497335459179,51.4205147075314,42.2840583253326,41.2649260472252,40.6442716888763,36.5047249949323,55.2840907272681,33.5510732626523,28.8658968271242,23.4696396425485,34.5789033918727,54.9471863544212,75.2575967252721,35.5339020457222,33.9824470682905,26.4656536876493,39.5258798776352,38.7460098173707,35.572365726253,42.4520910481683,45.2613242631379,44.5171685956536,43.6582616241211,45.6593354298667,51.9027176765172,37.9759712032198,29.9405738904,32.6508274017878,30.5653535299695,32.8936482900479,35.4152718547021,37.4633058844939,31.4741446995397,33.5910741264758,38.6967566685282,32.9192735860829,39.9761354727598
"Sym_84255_c0_g2",125.931060515183,96.1638842815632,132.390042593084,128.837810648106,144.855609229668,83.865442556292,71.7030945808848,107.211900478315,97.6989779443097,134.780435911998,96.2848274435256,91.4496112999717,122.788620437499,172.762783522713,87.232790482896,101.030638894935,160.375870890748,124.484052210742,142.216247034972,125.429327875454,112.87239473347,107.61108238292,179.966445076015,187.747929418767,116.330723255503,128.156658143501,116.087525863984,145.877090395131,103.703318247182,116.911787137671,97.5756909001226,107.618696243554,140.218970596504,137.611483842415,123.736270510743,142.638316473191,126.003030583376,131.558298269034,117.196065447874,113.263358088309,115.21424490109,123.70612105205,124.719392987021,100.944305554503
"Sym_84416_c0_g1",100.744848412146,96.1638842815632,155.414397826664,153.37834600965,130.370048306702,187.084448779421,167.307220688731,178.686500797192,123.409235298075,171.778986946664,123.794778141676,111.77174714441,109.514174984797,110.568181454536,130.849185724344,162.370669652574,109.52498499856,152.14717492424,100.197810411003,100.343462300363,165.128133036003,203.894682409743,121.742006963187,207.510869357585,138.948011282868,141.424189144103,131.436336815038,205.331861291309,163.909918754771,152.384124707269,175.703887080117,171.384892246132,135.350256339681,138.571117620954,98.470749306979,117.720908704194,168.325477080343,123.231823695045,155.645247803012,114.134614688988,128.504171424649,158.492035291312,131.261709188671,150.960109753298
"Sym_84654_c0_g1",125.931060515183,65.5662847374295,92.0974209343193,42.945936882702,57.9422436918674,58.0606910005098,71.7030945808848,83.3870337053563,51.4205147075314,42.2840583253326,44.703669884494,71.1274754555336,82.9652840793915,41.4630680454511,33.5510732626523,97.4224017915441,43.0276726780056,76.07358746212,87.2690606805513,66.8956415335752,43.8948201741274,84.9561176707263,58.2244381128284,49.407349847044,79.6239771127306,77.0093647208882,80.3383965602636,49.3616532904605,67.6048692140298,59.820214244589,73.224045337527,55.7159785670369,40.5726188068587,70.2451925890154,54.9363127712619,65.1174923029785,51.0012266646997,71.8297206582829,56.0717242679103,62.8393823239945,49.4971279184519,45.6951062787939,65.9423934610809,57.4999208854764
"Sym_85001_c0_g1",67.1632322747642,87.4217129832393,57.5608880839495,55.2162045634741,47.0780729996423,103.219006223129,71.7030945808848,35.7373001594384,41.1364117660251,79.2826093599987,79.0911082571817,40.6442716888763,39.8233363581079,41.4630680454511,43.616395241448,82.9894533779821,62.5857057134627,62.2420261053709,61.4115612196472,41.8097759584845,60.6166564309378,96.2836000268231,42.3450459002388,88.9332297246792,74.9892869431887,68.4527686407895,69.6525155183906,71.4403480529668,60.2066005075889,58.7707368017015,48.8723997749314,43.2169567592225,34.7301616986711,68.1339982762308,53.8997785680306,61.2414510944679,77.7875852070841,72.273799302229,64.5749088272197,61.9681257233152,67.9146638881084,55.5751292579926,70.5116301733447,59.3253151993011
"Sym_85763_c0_g2",67.1632322747642,39.3397708424577,74.8291545091344,61.3513384038601,47.0780729996423,38.7071273336732,53.7773209356636,59.5621669323974,35.994360295272,50.2123192613325,58.4586452335691,40.6442716888763,56.4163931739862,55.2840907272681,87.232790482896,61.3400307576389,70.4089189276455,69.1578067837455,93.7334355457773,33.4478207667876,64.7971154951405,73.6286353146295,52.9313073752985,59.2888198164528,56.8213014785843,55.9543698721061,53.720838328689,89.2610088255612,52.9358881581554,51.0046037243338,51.4090295210351,60.1647829393098,82.1189804650821,62.9519758721231,53.6406450172227,68.3290693043159,62.6800789891793,49.514768799991,61.3708102976249,49.5527191636351,53.3689962757093,66.2784874854578,56.4923811698078,58.5951574737712
"Sym_86661_c0_g1",33.5816161373821,30.5975995441338,5.75608880839496,24.540535361544,32.5925120766754,51.6095031115643,65.7278366991444,95.2994670918358,35.994360295272,44.9268119706659,51.5811575590316,50.8053396110954,19.911668179054,62.1946020681766,43.616395241448,43.2988452406863,43.0276726780056,34.5789033918727,51.7149989218082,50.1717311501814,41.8045906420261,28.3187058902421,37.051915162709,9.8814699694088,45.8834326784653,36.7260640741315,36.1377067961525,26.9675486027756,38.7771325303115,31.4843232866258,30.777774252725,31.1416306059103,39.5988759554941,39.344984920077,40.295267150619,49.1703513308205,37.1794656568294,45.518061004476,44.9806139731588,50.5328828393994,51.799319914659,35.6092494875286,48.6000632122612,42.8967663748793
"Sym_87251_c0_g1",100.744848412146,65.5662847374295,86.3413321259243,36.810803042316,50.699463230384,64.5118788894554,71.7030945808848,35.7373001594384,25.7102573537657,66.0688411333322,17.1937191863439,40.6442716888763,49.7791704476349,41.4630680454511,53.6817172202437,61.3400307576389,35.2044594638228,62.2420261053709,80.8046858153253,41.8097759584845,58.5264268988365,39.6461882463389,47.6381766377687,39.5258798776352,61.9194606650804,50.2820196617036,50.2236408968033,47.9423086271565,64.671073002855,61.0795871760541,42.446271084802,47.0302176497422,40.8971997573136,49.1332494611693,48.0692736748542,34.8843708765956,76.6089854312192,50.2919064268967,83.3065617694667,45.958785685833,41.4394559317272,41.7842638495277,56.1808423030626,46.1824761397636
"Sym_89597_c0_g2",67.1632322747642,78.6795416849154,63.3169768923445,49.0810707230881,47.0780729996423,58.0606910005098,65.7278366991444,83.3870337053563,87.4148750028034,52.8550729066658,41.2649260472252,121.932815066629,53.0977818108106,44.9183237159053,36.9061805889175,28.8658968271242,46.939279285097,62.2420261053709,58.1793737870342,50.1717311501814,43.8948201741274,62.3011529585326,79.3969610629478,39.5258798776352,47.6446149428912,50.4743027196833,47.8921759422128,42.5803398991193,50.7674300890262,51.6342901900663,47.181313277529,45.3354350317334,87.9614375732697,73.8918009474616,83.9592704617399,66.8893968554405,35.4651387101168,44.7409233775703,41.6532808847333,45.0875290851537,43.6370028371976,36.2267509237285,42.8885173219313,45.9999367083812
"Sym_89625_c0_g1",33.5816161373821,48.0819421407816,28.7804440419748,36.810803042316,43.4566827689005,51.6095031115643,35.8515472904424,71.4746003188769,56.5625661782846,58.1405801973324,48.1424137217628,40.6442716888763,16.5930568158783,55.2840907272681,40.2612879151827,46.9070823440768,82.1437387489198,0,38.7862491913561,91.9815071086659,45.9850497062287,33.9824470682905,47.6381766377687,49.407349847044,56.3578324616301,48.8398967268555,50.5150740161271,43.5265696746553,48.5989720198969,40.299933806881,46.504878678568,34.5311958419278,39.923456905949,47.5978354155077,50.5310424075287,53.15713657386,55.2870440314812,42.5205301578398,44.8573794143282,40.2956177814176,40.497650115097,35.6092494875286,42.473132166271,35.5951891195807
"Sym_89763_c0_g1",92.3494443778008,69.9373703865914,40.2926216587647,42.945936882702,68.8064143840925,83.865442556292,137.430931280029,59.5621669323974,51.4205147075314,47.5695656159992,65.3361329081066,60.9664075333145,53.0977818108106,51.8288350568138,83.8776831566307,72.1647420678105,54.7624924992799,103.736710175618,48.4828114891952,83.619551916969,79.4287222198496,56.6374117804842,74.1038303254179,88.9332297246792,49.2204096005355,55.0890961111972,62.2695431621874,37.5337810962607,52.0429936591022,54.3629315415739,66.9670252971379,53.8093481217771,90.2335042264538,67.3662912534,83.3114365847204,60.3554988182369,43.6081917070017,81.5994508250972,72.5851551512069,81.0268638631748,72.6236929712593,92.6252154299876,86.192419799523,89.9919396715552
"Sym_91477_c0_g1",58.7678282404187,39.3397708424577,92.0974209343193,42.945936882702,39.8352925381588,51.6095031115643,35.8515472904424,47.6497335459179,35.994360295272,55.4978265519991,75.652364419913,20.3221358444382,79.6466727162158,76.0156247499936,50.3266098939784,68.55650496442,43.0276726780056,62.2420261053709,71.1081235174862,58.5336863418783,66.8873450272418,50.9736706024358,52.9313073752985,39.5258798776352,73.0427170719811,63.1649845463465,69.4582267721747,43.6842746372446,61.3546077206573,54.1530360529964,67.1361339468781,58.25815249405,59.0737329827863,56.4264661780616,66.208622231403,57.0331777823706,36.9651747884904,52.8453586295868,49.9099963263817,52.275396040758,57.5547999051766,45.4892724667272,57.842382925704,46.9126338652935
